name_playlist;name_video;published;view_count;like_count;dislike_count;favorite_count;comment_count;duration
Второй сезон #ещенепознер;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Второй сезон #ещенепознер;Сергей Дрейден: охрана Гергиева, ковчег Сокурова и маленький Довлатов #ещенепознер;2019-06-20T06:59:10Z;146313;3909;150;0;505;3424
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Второй сезон #ещенепознер;Аркадий Ипполитов: Феллини, Муссолини и слезы Ди Каприо 🇮🇹 #ещенепознер;2019-08-22T07:00:06Z;141008;3154;262;0;439;3321
Второй сезон #ещенепознер;Любовь Аркус: такое большое одиночество #ещенепознер;2019-08-29T07:20:41Z;416774;14924;381;0;1992;5766
Второй сезон #ещенепознер;Александр Филиппенко: «Давай для них сыграем» #ещенепознер;2019-09-05T11:51:02Z;408118;14556;263;0;1528;5456
Второй сезон #ещенепознер;Дмитрий Крымов: «Это был не театр. Это была любовь» #ещенепознер;2019-09-12T06:59:25Z;128150;4193;70;0;481;4396
Второй сезон #ещенепознер;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Второй сезон #ещенепознер;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Второй сезон #ещенепознер;Людмила Улицкая: «В моей жизни был только один поступок...» #ещенепознер;2019-10-03T07:30:43Z;675897;18766;688;0;1645;4735
Второй сезон #ещенепознер;Отар Иоселиани: похороны Тарковского, тост за Бродского и Грузия одна #ещенепознер;2019-10-10T07:03:58Z;268348;9182;237;0;1113;4707
Второй сезон #ещенепознер;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Второй сезон #ещенепознер;Георгий Пинхасов: Картье-Брессон и Тарковский, Instagram и Роберт Капа #ещёнепознер | English subs;2019-10-24T10:02:00Z;187301;7025;123;0;589;4584
Второй сезон #ещенепознер;Вера Полозкова: Oxxxymiron и Венеция, Noize MC и «Снова не мы» #ещенепознер;2019-10-31T07:20:36Z;725660;32934;656;0;3926;4813
Второй сезон #ещенепознер;Николай Картозия: память Парфёнова, характер Ивлеевой, тактика суслика #ещенепознер;2019-11-07T08:05:37Z;851431;17434;919;0;1353;4918
Второй сезон #ещенепознер;Андрей Смирнов: пижон Тарковский, живой Стравинский, свет Годара и «Француз» #ещенепознер;2019-11-21T07:07:09Z;339771;8578;350;0;886;4893
Второй сезон #ещенепознер;Юрий Быков: «Кто здесь самый главный патриот?» #ещенепознер;2019-12-05T07:00:06Z;396111;14785;534;0;1729;4903
Второй сезон #ещенепознер;Ольга Седакова: «Моцарт говорит, что комсомольские собрания ужасны» #ещенепознер;2019-11-28T07:01:19Z;166645;5147;209;0;622;4604
Второй сезон #ещенепознер;Ксения Раппопорт: история старой квартиры, Козловский, Серебренников и мудрый Додин #ещенепознер;2019-11-14T07:05:40Z;686794;15681;522;0;1203;3819
Второй сезон #ещенепознер;Кирилл Рихтер: попсовый Эйнауди, Oxxxymiron и «Русский реквием» #ещенепознер;2019-12-12T09:11:04Z;177147;6582;274;0;773;4635
Второй сезон #ещенепознер;Теодор Шанин: «Война начинается сегодня» #ещенепознер;2019-12-19T07:00:04Z;175997;6170;164;0;579;6597
Второй сезон #ещенепознер;Андрей Тарковский: семья, предательство друзей, эмиграция и смерть. #ещенепознер;2019-12-26T07:00:02Z;543770;16575;483;0;1626;4991
Второй сезон #ещенепознер;Михаил Кожухов: Кадыров и Аушев, Путин и Юмашев, Афганистан и Крузенштерн #ещенепознер;2019-05-23T06:59:34Z;920467;22143;910;0;2233;3551
Второй сезон #ещенепознер;Дмитрий Зимин: власть деспота, террор, умные олигархи и неумный Солодников #ещенепознер;2019-05-30T07:06:26Z;236848;9169;335;0;963;3811
Первый сезон #ещенепознер;Михаил Пиотровский: кабинет Мединского, горящая Москва, женские ласки в Эрмитаже #ещенепознер;2018-10-22T04:49:57Z;197416;3669;511;0;493;2549
Первый сезон #ещенепознер;Александр Сокуров: Монеточка, телефоны Михалкова, трагедия Тарковского #ещенепознер;2018-10-29T05:31:53Z;809599;21745;1181;0;2467;2981
Первый сезон #ещенепознер;Андрей Звягинцев: личная жизнь, Бродский, «Тачки», Путин #ещенепознер;2018-11-05T05:27:32Z;596766;13731;556;0;1357;-1
